trade_date,hsgt_north_money,hsgt_south_money,north_holding_value,north_flow,north_flow_ma5,north_flow_ma10,north_flow_ma20,north_flow_ratio,cumulative_flow,cumulative_flow_ma52,yoy_change,qoq_change
20210922,18174842945.416477,14746221109.252136,26564118359.766006,-681984247.9977989,-547125570.4001205,-173779866.17705545,-378831320.8992855,1.8002319511989568,18174842945.416477,21767626318.510273,-0.08077681975382045,-0.1319418558401454
20210923,17173222935.521563,14928037050.564621,12652296843.21705,-1001620009.8949146,-752826740.1780094,-273581613.25749004,-406603149.7332923,2.4633847783813736,17173222935.521563,21705146757.960342,-0.1590888101559349,-0.18786368380687235
20210924,16892122642.635607,15371480745.613272,24514486549.772854,-281100292.8859558,-850723360.344711,-185855173.62683135,-326181127.83031356,0.8617920195315231,16892122642.635607,21639168650.696823,-0.16881682042883406,-0.11578106174061276
20210927,18689809169.48513,15161099848.772745,35222957700.98374,1797686526.8495235,-82839081.28994827,-156426351.11859408,-213681485.52538356,-8.41292600727438,18689809169.48513,21572249188.256416,-0.1569630808274266,-0.008857164687147145
20210928,19330652030.75214,13858992920.459179,1028594043.3619232,640842861.2670097,94764967.46757278,-180078294.04946032,-60445376.13058529,-10.60201627139423,19330652030.75214,21538232180.19281,-0.08383522659346687,0.063593896728948
20210929,18759473040.969345,13958466993.857426,27538815724.071358,-571178989.782795,116926019.11057357,-215099775.64477357,-9809184.445438957,58.22899884896954,18759473040.969345,21522567983.304996,-0.0416132506797009,0.09236764184588431
20210930,19332055822.325504,14176836269.72418,-1734241216.51017,572582781.3561592,431766577.36078835,-160530081.40861064,-19200778.184845924,-29.820811211082372,19332055822.325504,21531220918.171757,0.023829581275190304,0.14444207109481444
20211001,20731411258.911507,14378983647.205029,15221045475.461725,1399355436.5860023,767857723.25518,-41432818.54476557,11476985.711912537,121.92708710385004,20731411258.911507,21567661188.672005,0.1005968378659372,0.1092361120925569
20211004,21656044941.824276,14996874743.116106,42278917579.19858,924633682.9127693,593247154.4678291,255204036.58894032,36435791.768302724,25.377071226901492,21656044941.824276,21617203271.35668,0.13502136561667144,0.12029562724386067
20211005,21715675311.74445,14461347903.291582,20240990040.1728,59630369.920173645,477004656.1984619,285884811.83301723,87766117.42077199,0.6794235825004226,21715675311.74445,21672531246.883205,0.152721093059613,0.15758450486956477
20211006,21068738534.038876,14801455956.016808,13543686596.756924,-646936777.705574,461853098.6139061,289389558.8622397,57804846.34259224,-11.191739423912157,21068738534.038876,21708647834.443974,0.09786328293129887,0.08983435221140712
20211007,21766961847.652466,15397709712.255795,24140976927.33614,698223313.6135902,486981205.0653923,459373891.21309024,92896138.97780018,7.516171514732684,21766961847.652466,21782259859.2702,0.21337845770154762,0.04995080054165735
20211008,22160447233.074215,14508415920.252537,47271600061.32458,393485385.4217491,285807194.83254164,526832459.04386073,170488642.70851478,2.307985911381164,22160447233.074215,21835674206.814663,0.14329877912884093,0.023291524034279476
20211011,23055640453.101948,14668241833.212025,9349946071.662075,895193220.0277328,279919102.25553435,436583128.36168164,140078388.62154388,6.390659036250887,23055640453.101948,21907883638.944134,0.1945463504870253,0.06170497219733284
20211012,23690812254.783916,14416151917.708189,17915875589.34725,635171801.6819687,395027388.60789335,436016022.40317756,127968864.17685871,4.963487062010121,23690812254.783916,21970821455.113873,0.16028793698705024,0.12445328497046892
20211013,24740364970.103252,14375390581.157366,44662754795.920166,1049552715.3193359,734325287.2128754,598089192.9133906,191494708.63430864,5.480844472437269,24740364970.103252,22047352105.30172,0.19168814968546166,0.13660166004156715
20211014,24205129758.542683,14549228822.926535,47623179145.62854,-535235211.56056976,487633582.17804337,487307393.62171775,163388656.10655364,-3.275840712047457,24205129758.542683,22104806054.898903,0.1408083867664469,0.09226720489723705
20211015,25522523824.17701,14305614540.869759,29592716346.10957,1317394065.634327,672415318.2205589,479111256.5265502,218839218.9908924,6.019917598450001,25522523824.17701,22176637442.6769,0.1714408666663767,0.10699695703934187
20211018,25720123428.869408,13967760501.288952,18473621089.37686,197599604.69239807,532896595.153492,406407848.7045131,330805942.6467268,0.5973278566625329,25720123428.869408,22243659042.852493,0.15674041712115572,0.08565815102754493
20211019,27795384301.494675,13984836710.032965,54312896179.8852,2075260872.625267,820914409.3421516,607970898.9750224,446927855.40401995,4.643391204043982,27795384301.494675,22338229452.88881,0.2149541423450354,0.12348319578483058
20211020,27106196483.405106,13441213740.601562,48471859697.578094,-689187818.0895691,473166302.66037065,603745794.9366229,446567676.8994314,-1.54329982607491,27106196483.405106,22393985625.459316,0.11977262296821944,0.11985338454294192
20211021,28842160286.570354,12898301176.15897,41400062221.50675,1735963803.1652489,927406105.6055343,707519843.8917887,583446867.5524396,2.975358853922071,28842160286.570354,22479346464.05798,0.18189122053119755,0.13006693559234583
20211022,29040071070.033,13237987817.637222,26724061794.665398,197910783.46264648,703509449.1711982,687962383.6958785,607397421.3698697,0.3258340857231436,29040071070.033,22554878591.615757,0.15640363185723394,0.1290797709561975
20211025,28388653066.418552,12663590800.057894,33576090271.321896,-651418003.6144485,533705927.5098289,533301261.3316604,484942194.8466711,-1.3432900055653307,28388653066.418552,22619609136.301857,0.13451758069266595,0.021344146873046643
20211026,27904767232.36423,12996747050.512499,31882119868.388767,-483885834.0543213,21876586.173911285,421395497.75803137,428705760.08060455,-1.128713162060948,27904767232.36423,22647339622.343655,0.05449106886991961,0.02946081902151132
20211027,27584419924.16991,13228042696.939474,36409816955.15967,-320347308.1943207,95644688.15296097,284405495.4066657,441247344.1600283,-0.7260039350585632,27584419924.16991,22681917127.498238,0.06972787939744984,-0.04360770309518325
20211028,28008585870.571827,12365139332.544176,48120317425.99955,424165946.4019165,-166714883.1997055,380345611.20291436,433826502.41231614,0.9777317523095487,28008585870.571827,22690018200.219963,0.015269900355337818,-0.0355193758642548
20211029,28531421358.607327,12026357006.376348,43031876041.70282,522835488.0354996,-101729942.28513488,300889753.4430316,390000504.984791,1.340602079620099,28531421358.607327,22708946069.83937,0.035729591961905394,0.005029061852802608
20211101,27957721354.668747,12623411707.900034,22775504855.754913,-573700003.9385796,-86186342.34996109,223759792.57993382,315083820.64222354,-1.8207853477504123,27957721354.668747,22744356152.88531,0.07050453076781227,0.0018976729626003497
20211102,27933366762.407764,12132828942.330193,47285004615.084694,-24354592.260982513,5719906.008706665,13798246.09130888,310884572.53316575,-0.07833966176750157,27933366762.407764,22776834331.947178,0.06435120569380848,0.012650142333865189
20211103,30075637121.019627,11900626811.175499,39222085945.3551,2142270358.6118622,498243439.36994326,296944063.761452,450344929.3490375,4.756954545282571,30075637121.019627,22863607165.164555,0.1765093273292473,0.07380062885001326
20211104,31803180291.12034,12131657257.801447,45034474307.93357,1727543170.1007118,758918884.1097023,296102000.4549983,501810922.1733936,3.4426177146933123,31803180291.12034,22967435760.326397,0.20447916458784676,0.1146721325723925
20211105,32239503960.79437,12523352512.442745,53352813345.73927,436323669.6740303,741616520.4374084,319943289.0761367,503952836.38600767,0.8658025874068578,32239503960.79437,23092205656.43009,0.2519481318069148,0.15315205956191402
20211108,32277507438.96257,12397583069.420498,27617206431.619568,38003478.16820145,863957216.8587646,388885437.2544017,461093349.2930311,0.08242035636920393,32277507438.96257,23226286839.291157,0.27552431250965626,0.15551797652981358
20211109,32397538765.680832,12098827972.074677,38518790731.752365,120031326.71826172,892834400.6546135,449277153.33166,435336325.54484576,0.27572090743412314,32397538765.680832,23399013638.64575,0.3835792322650382,0.07720207672802548
20211110,33011056738.411247,12810012902.923931,34298722572.501347,613517972.7304153,587083923.4783242,542663681.4241335,413534588.41539973,1.4835953023453754,33011056738.411247,23592237058.999947,0.43754848352319575,0.0379797377568607
20211111,31988264173.21284,13679462734.82272,22707322754.20085,-1022792565.1984062,37016776.41850052,397967830.2641013,389156720.73350793,-2.6282279367309402,31988264173.21284,23812404455.535507,0.5573977664956304,-0.007792917282072764
20211112,31730887635.789497,14168891760.213617,41544164938.9966,-257376537.42334366,-101723265.00097427,319946627.718217,310418190.5806244,-0.8291283991506151,31730887635.789497,24058081972.956875,0.6739534845962318,-0.016935006651512374
20211115,30062303561.911907,14211550831.49613,61190329790.13852,-1668584073.8775902,-443040775.4101326,210458220.72431594,217109006.65212497,-7.685466851917259,30062303561.911907,24257047976.339363,0.5247613468890346,-0.07208063614519611
20211116,30461526684.517185,13807417970.675667,18153054576.363094,399223122.605278,-387202416.2327293,252815992.21094197,133307119.15112552,2.994762208856175,30461526684.517185,24448579805.951756,0.4857924857319489,-0.07723260948891286
20211117,31108722624.219925,13392195767.397385,37007661038.56921,647195939.7027397,-380466822.83826447,103308550.32002974,200126307.04074097,3.233937353228559,31108722624.219925,24644375835.13948,0.4865118461112987,-0.027495757326196135
20211118,30625536161.92055,13653452820.030264,43156072745.05239,-483186462.2993736,-272545602.25845796,-117764412.91997881,89168793.76750985,-5.418784328956917,30625536161.92055,24849475512.035465,0.534318366923948,-0.03483518918715067
20211119,32199522925.210583,13862651930.474606,39870209526.814514,1573986763.2900314,93727057.88421707,-3998103.5583786964,157972592.7588791,9.963669873371519,32199522925.210583,25085761691.22823,0.6170392437329295,0.07109300053793866
20211122,30973757262.20824,14563451226.94782,36037228189.492485,-1225765663.0023422,182290740.05926666,-130375017.67543307,129255209.78948441,-9.483297926626898,30973757262.20824,25298544733.422688,0.5557635482187888,0.016815656778995658
20211123,29509382381.99842,14888676273.21589,22419095223.939857,-1464374880.2098198,-190428860.5037529,-288815638.3682412,80230757.48170948,-18.252038571911264,29509382381.99842,25505442964.251427,0.5737771231950435,-0.05141131191855264
20211124,29733834200.55839,14137136122.335981,38008468470.0717,224451818.55997086,-274977684.73230666,-327722253.78528565,107470713.81942406,2.088492860828136,29733834200.55839,25687746070.403103,0.4680422386819061,-0.029116288989934236
20211125,30780932503.170547,14663109931.197441,29369479233.645393,1047098302.6121559,31079268.249999236,-120733167.00422946,138617331.62993604,7.5538772121769995,30780932503.170547,25873313330.63241,0.45664184874589653,-0.04405625590587092
20211126,32464860194.628418,14164079617.540236,17058615183.768566,1683927691.4578705,53067453.88356705,73397255.88389197,196671941.80105457,8.562114534676553,32464860194.628418,26095513126.732628,0.5525647657172104,0.04814084774401928
20211129,32005975931.75948,13972093981.56406,50353093323.24868,-458884262.86893845,206443733.9102478,194367236.98475713,202412728.85453662,-2.267072162238939,32005975931.75948,26308371190.104702,0.5286540936165134,0.08460338198348927
20211130,33084656765.190777,14097194084.689907,49285446316.64935,1078680833.4312973,715054876.6384712,262313008.06735906,257564500.13915062,4.18800274435543,33084656765.190777,26537965753.96685,0.564601552584459,0.11269392780058807
20211201,33046148295.69007,15095027829.58189,40171987723.33888,-38508469.50070572,662462819.026336,193742567.14701453,148525558.73352224,-0.2592716689913004,33046148295.69007,26806083902.423683,0.7298021555814524,0.07359152593204255
20211202,32873520995.749252,16649987107.58457,41738972076.95612,-172627299.9408188,418517698.515741,224798483.38287002,53517035.23144569,-3.225651406029046,32873520995.749252,27075635706.31474,0.743321962839554,0.012587788725129112
20211203,33757180933.235924,16953348637.15266,51251797247.03873,883659937.4866714,258464147.72150117,155765800.802534,75883848.62207775,11.644901432023286,33757180933.235924,27375296052.23434,0.8573575042500801,0.05471493839807362
20211206,34409503811.649345,16861750327.792467,43534801141.76003,652322878.4134216,480705575.97797316,343574654.9441104,106599818.63433877,6.119361991140296,34409503811.649345,27706762992.159878,1.0036718757360208,0.04004415266754324
20211207,32833111654.665096,17129003152.032742,48439909533.21126,-1576392156.984249,-50309022.10513611,332372927.2666675,21778644.449213218,-72.38247360437524,32833111654.665096,28013320473.160442,0.943693658237748,-0.0064466405923852
20211208,34309652004.39099,17572830864.969658,38196760396.530685,1476540349.725895,252700741.740184,457581780.3832599,64929763.298987195,22.740578044721236,34309652004.39099,28313702066.139404,0.835741162109263,0.04368655882123007
20211209,35689743358.538445,17412497052.191063,55947529415.985596,1380091354.1474533,563244472.5578384,490881085.5367896,185073959.26628017,7.45697211870747,35689743358.538445,28628299976.28914,0.8462772648207348,0.05724892813545934
20211210,35064180657.028915,18310102730.147224,45284874047.761536,-625562701.5095291,261399944.75859833,259932046.24004966,166664651.0619709,-3.7534216015424064,35064180657.028915,28941852045.828743,0.8691452889135669,0.019026047250292777
20211213,35459984190.466324,18425138109.742924,44492500464.618324,395803533.43740845,210096075.7633957,345400825.8706843,269884031.42772084,1.4665689234874602,35459984190.466324,29252004514.446842,0.8342583177064689,0.08000681030267165
20211214,35954014376.74906,18674009654.28862,30444206364.978546,494030186.28273773,624180544.4167931,286935761.15582836,274624384.61159384,1.7989305173371746,35954014376.74906,29544746882.09756,0.7342772244361337,0.04792710728012106
20211215,36214688142.57297,19006971780.31585,46327184314.10465,260673765.82390594,381007227.6363953,316853984.6882895,255298275.91765213,1.0210557234941442,36214688142.57297,29824720789.804268,0.6722669462433379,0.014708561469914061
20211216,35664382988.72755,19217765085.623077,34477710411.52854,-550305153.8454208,-5072073.962179566,279086199.29782933,251942341.34034976,-2.1842503761684573,35664382988.72755,30092965168.20779,0.6423335897566695,0.017117249582112137
20211217,34992759620.7895,19637235335.857883,35608484279.66245,-671623367.9380493,-14284207.247883607,123557868.75535727,139661834.77894574,-4.808925566537793,34992759620.7895,30360734804.49145,0.6608853711984146,-0.013176107670190174
20211220,34967205549.79805,19328608742.584423,33806890376.59645,-25554070.99144745,-98555728.13365479,55770173.81487036,199672414.37949046,-0.12797997695806027,34967205549.79805,30614585644.91733,0.6064348251508149,-0.027446415763497267
20211221,36139934569.05741,19049457865.61141,32705572163.87664,1172729019.2593613,37184038.46166992,330682291.4392314,331527609.3529495,3.537349488171453,36139934569.05741,30883421939.840084,0.630830559913925,-0.0020641783030481697
20211222,36683534723.65184,18499380749.12556,65267955698.55183,543600154.594429,93769316.21577454,237388271.92608482,347485026.15467244,1.5643844012790982,36683534723.65184,31145496829.658348,0.5910872134855993,0.02857617739374363
20211223,36312920391.565735,18719131364.435673,56888895089.76292,-370614332.08610535,129707480.56763764,62317703.302728936,276599394.4197594,-1.339895674260485,36312920391.565735,31388229678.44262,0.5327849463765439,0.037726683607768985
20211224,37084619102.21408,19108599616.19173,63705217944.09951,771698710.648346,418371896.2849167,202043844.51851645,230987945.37928313,3.340861400283091,37084619102.21408,31625619180.983208,0.49895198179282607,0.06055426846736567
20211227,34236076481.584007,19337486049.267673,28854341582.34517,-2848542620.6300735,-146225813.64280853,-122390770.88823175,111505027.49122639,-25.546315576256927,34236076481.584007,31818522002.58016,0.41441408590264284,-0.05268017527357294
20211228,35384842181.95611,20174732265.94144,43174348117.45625,1148765700.3721008,-151018477.4202606,-56917219.47929545,115009270.83826657,9.988461730077127,35384842181.95611,32008181970.99899,0.38641626610753543,-0.03540260096196224
20211229,33645128403.17801,20171934256.526917,27439077831.772648,-1739713778.778099,-607681264.0947663,-256955973.93949595,29949005.374396898,-58.0892005270186,33645128403.17801,32160585912.812614,0.3081246867351042,-0.073466742955969
20211230,33282687461.774876,20506305084.323174,32982276182.15921,-362440941.4031334,-606046585.9581718,-238169552.6952672,20458323.301281165,-17.71606284960978,33282687461.774876,32266110973.587234,0.19741778349814454,-0.10252044466090304
20211231,32163017567.14873,19960454646.253517,29414351246.412727,-1119669894.6261444,-984320307.0130699,-282974205.36407673,-79708168.30435963,14.047116104221205,32163017567.14873,32363357532.889996,0.18655590749663098,-0.060551883494897485
20220103,30868336091.427826,19766904795.016315,49437843374.129,-1294681475.7209053,-673548078.0312363,-409886945.8370225,-177058386.01107597,7.312172582663867,30868336091.427826,32402322452.214176,0.07025048695124658,-0.12763957141036497
20220104,32029162878.806347,20114673673.799206,34472698673.55001,1160826787.378521,-671135860.6299522,-411077169.02510655,-40197438.79293747,-28.87812811552744,32029162878.806347,32459804986.998283,0.10292990680239233,-0.048029702993168666
20220105,31561461677.494457,20539224729.170776,48557547349.93351,-467701201.31188965,-416733345.13671035,-512207304.6157384,-137409516.3448267,3.403703133181853,31561461677.494457,32520820537.211277,0.11176326695221328,-0.05171534859548954
20220106,31907965559.225174,20392241255.338684,44330767566.95538,346503881.7307167,-274944380.5099403,-440495483.2340562,-189088889.96566352,-1.8324920189316147,31907965559.225174,32597805120.420143,0.14345929831724202,-0.007929977571012103
20220107,31861044980.34599,20356441629.40965,61269641497.46307,-46920578.87918472,-60394517.3605484,-522357412.18680924,-160156783.83414632,0.2929665403856655,31861044980.34599,32680047909.96199,0.1550377012796571,0.03215945576003487
20220110,32338085807.56911,19597504756.069244,24011260737.68569,477040827.22312164,293949943.228257,-189799067.40148973,-156094919.14486066,-3.056094521439316,32338085807.56911,32763307524.135014,0.1545775983480202,0.009645051602868326
20220111,32414907698.629368,19418990155.66594,51490221636.22323,76821891.06025696,77148963.96460418,-296993448.33267415,-176955333.9059847,-0.43413153683783257,32414907698.629368,32837989953.750828,0.13611261392172014,0.02704076350632012
20220112,31131915474.4408,19864181737.42583,48822707273.336235,-1282992224.188568,-85909240.61073151,-251321292.87372103,-254138633.4066084,5.04839507079527,31131915474.4408,32899032148.36182,0.11353550883151575,-0.02432151568372254
20220113,32128182293.88794,20151784245.479115,28820030372.39518,996266819.4471397,44043346.9325531,-115450516.78869371,-176810034.74198037,-5.63467351217365,32128182293.88794,32979701677.813362,0.1501722140105748,0.008384449213977074
20220114,31634425710.726627,20402117106.16972,48032644217.603546,-493756583.1613121,-45323853.923872374,-52859185.64221048,-167916695.5031435,2.9404853500828256,31634425710.726627,33009678381.461582,0.05182894658007342,-0.021759485117012867
20220117,30077843812.066875,20427003949.7602,39454862204.74254,-1556581898.659752,-452048399.10044706,-79049227.93609515,-244468086.8865587,6.3672192083789545,30077843812.066875,32976498833.787476,-0.05425043858067202,-0.07209842792985377
20220118,29649728651.100964,20430535529.074287,33304911781.787075,-428115160.96591187,-553035809.5056808,-237943422.77053842,-324510295.8978224,1.3192652633145152,29649728651.100964,32926695462.447212,-0.08032925422310355,-0.047609882037509266
20220119,31150488441.735275,20100374959.337563,29141231260.362335,1500759790.6343117,3714593.458895111,-41097323.575918294,-276652314.09582824,-5.424714394814246,31150488441.735275,32905022020.192844,-0.03491654364447161,-0.03043103538224945
20220120,32000710183.848766,20449789169.43883,31209757706.126656,850221742.113491,-25494422.007834624,9274462.462359142,-215610510.38584843,-3.9433223389340637,32000710183.848766,32897390701.31146,-0.012248726198066384,0.011578666749683997
20220121,31652058049.440907,20660275641.633526,58480590617.18835,-348652134.4078598,3526467.742855835,-20898693.090508364,-271628052.6386587,1.283564532532524,31652058049.440907,32871256111.13895,-0.04116798500997476,0.0523380015938002
20220124,31302800345.12248,20906285065.629925,37570188603.7218,-349257704.31842804,244991306.6111206,-103528546.24466333,-146663806.82307643,2.3813489632090676,31302800345.12248,32858074114.444904,-0.02142860345214903,0.05575334983580471
20220125,30981165293.905094,20643267644.296135,44998698368.0007,-321635051.21738434,266287328.56082612,-143374240.47242746,-220183844.4025507,1.4607568147886258,30981165293.905094,32843656377.100975,-0.023627525031439278,-0.005435649850142443
20220126,33057913277.465935,19566596184.36051,31760502116.283592,2076747983.5608406,381484967.1461319,192599780.30251342,-29360756.285603713,-70.7321011543262,33057913277.465935,32901264256.24625,0.09964671234806444,0.0330368634803222
20220127,33439848729.697487,20115172540.23736,32329289013.420597,381935452.2315521,287827709.16974413,131166643.58095464,7858063.396130562,48.60427219505805,33439848729.697487,32958539680.19202,0.0977732362539172,0.056482604621286514
20220128,33869890376.888557,19875753812.233154,51463716544.765686,430041647.19107056,443566465.4895302,223546466.6161929,85343640.48699132,5.038941914560354,33869890376.888557,33011639060.05103,0.08875863486978752,0.08200831885528337
20220131,34900173830.9204,19444365930.211594,28384446481.589165,1030283454.0318451,719474697.1595848,482233001.8853526,201591886.97462884,5.1107386784940925,34900173830.9204,33093843630.608723,0.13957756188820247,0.1264964858434907
20220201,35138962989.946915,19791105386.16859,38014617908.883575,238789159.02651215,831559539.2083641,548923433.884595,155490005.55702838,1.5357203067237173,35138962989.946915,33150371324.161343,0.09128831105863688,0.06295163566478146
20220202,34879920844.12621,19595099066.209026,42196179123.673775,-259042145.8207016,364401513.3320557,372943240.23909366,165922958.3315878,-1.5612194263256824,34879920844.12621,33225489854.582844,0.12611203570979002,0.04306455229714645
20220203,34683570995.04124,20125067258.232338,42734011212.45001,-196349849.0849762,248744453.06875,268286081.11924696,138780271.79080313,-1.4148253678372473,34683570995.04124,33324993481.75674,0.17534045769115192,0.024023715727993666
20220204,34611969735.627174,20433570233.020687,39743430832.59105,-71601259.4140625,148415871.7477234,295991168.6186267,137546237.76405925,-0.5205613805074345,34611969735.627174,33418803780.508064,0.16406009067532823,-0.008257955868342659
20220207,34574747499.11733,20775354894.620926,45447894809.900024,-37222236.50984192,-65085266.36061402,327194715.3994853,111833084.57741109,-0.3328374304482017,34574747499.11733,33491761761.19935,0.12325211380636403,-0.016056691570294768
20220208,35302377042.75431,20092377039.02066,49291410009.483284,727629543.6369781,32682810.56147919,432121174.88492155,144373467.20624715,5.039911818405737,35302377042.75431,33546329392.89408,0.08740271269042399,0.012111730428403078
20220209,35354322928.56161,20698349031.71386,49771562968.867226,51945885.80729675,94880416.88707885,229640965.10956717,211120372.70604038,0.24604866475688314,35354322928.56161,33610720681.29412,0.10461630677787159,0.019339183200491883
20220210,36086963005.77718,20828974297.330788,33446317520.25435,732640077.2155762,280678402.1471893,264711427.60796958,197939035.59446222,3.701342057241353,36086963005.77718,33668457339.766933,0.09074618068110696,0.04261512076360541
20220211,36006246425.6686,20644335727.707687,40365944731.51435,-80716580.10858154,278855338.0082855,213635604.87800437,218591035.74709874,-0.3692584182727761,36006246425.6686,33725382303.804985,0.08957467912726735,0.04140301896891119
20220214,36084881615.984695,20716029961.378815,55249486557.95101,78635190.31609344,302026823.3734726,118470778.5064292,300351890.195891,0.26181020623778056,36084881615.984695,33787139238.80951,0.0976883681139813,0.022165775757329476
20220215,34086680931.452587,19827912344.929653,49850488993.48183,-1998200684.5321083,-243139222.26034468,-105228205.84943286,221847614.01758116,-9.007086658925045,34086680931.452587,33793475777.236755,0.009760886102081257,-0.03585536059254957
20220216,35003008606.15507,20032238750.669987,28275015812.57544,916327674.7024803,-70262864.48130798,12308776.20288534,192626008.2209896,4.757029869254343,35003008606.15507,33804889330.97725,0.01724828110729071,-0.030037285194893903
20220217,35349497082.05306,19517552996.578953,45934195501.985695,346488475.897995,-147493184.74482423,66592608.70118246,167439344.9102148,2.0693372640928023,35349497082.05306,33853281358.42702,0.07664169798632003,-0.018239872489106412
20220218,36347507191.91271,18841217853.657185,23834756136.547146,998010109.8596497,68252153.24882202,173553745.6285537,234772457.1235903,4.250967605345083,36347507191.91271,33892470881.263973,0.059395973682884184,0.0072779946661007955
20220221,33451251813.719025,18080038260.54824,40610851197.06653,-2896255378.1936874,-526725960.4531342,-112349568.53983088,107422573.4298273,-26.961329315813092,33451251813.719025,33849422966.940525,-0.0627208641522462,-0.01864156615926893
20220222,35539626518.499756,18636382448.0432,61625221989.65948,2088374704.7807312,290589117.4094337,23724947.57454443,227923061.22973308,9.162630115237755,35539626518.499756,33858566156.584194,0.013559303327840055,0.015330622529696747
20220223,35400036890.34458,18321750751.196808,33001117095.723633,-139589628.15517426,79405656.83790283,4571396.178297329,117106180.64393234,-1.191991980163746,35400036890.34458,33857413323.889545,-0.0016905619528690963,0.0014297178874767003
20220224,36508219707.0821,19088614606.155056,35466633193.5827,1108182816.7375183,231744525.0058075,42125670.13049154,153418548.86923066,7.223264884887549,36508219707.0821,33868071118.70364,0.015414282380980415,0.004421555357863705
20220225,35468313779.956566,18820713874.628906,50202274351.67647,-1039905927.125534,-175838682.39122924,-53793264.57120371,79921170.15340042,-13.011645414219313,35468313779.956566,33853717765.5764,-0.020609713928172235,0.06029854958702341
20220228,36081087685.019135,17967034895.83243,27869290069.9265,612773905.0625687,525967174.260022,-379393.0965561867,59045692.7049366,10.377961151624136,36081087685.019135,33861731317.42816,0.011684057352773891,0.015235420840382874
20220301,35027672121.84548,17408772675.8581,35705656247.36419,-1053415563.1736526,-102390879.3308548,94099119.03928939,-5564543.40507164,189.3085355778783,35027672121.84548,33862402711.67924,0.0009977064236810218,-0.010518767809551743
20220302,34403903161.14967,18026678485.86157,47249095169.197136,-623768960.6958084,-199226745.83898163,-59910544.5005395,-23800884.14882698,26.207806264480755,34403903161.14967,33851569973.436,-0.016109448261347525,-0.05763952783280246
20220303,36317934515.01646,17948729396.893234,37238662941.12572,1914031353.8667831,-38057038.41312866,96843743.29633932,81718175.99876098,23.422345524400885,36317934515.01646,33854993049.31983,0.004925297958658925,0.02395435938485524
20220304,36127252114.25311,17674585748.647934,40993002664.99402,-190682400.7633438,131787666.85930939,-22025507.765960027,75764118.93129691,-2.516790315165614,36127252114.25311,33844295306.831398,-0.015164367708547566,0.001279463347584775
20220307,36344684987.43284,17754594861.57433,51055479088.06975,217432873.17972565,52719460.48274078,289343317.3713813,88496874.4157753,2.4569553966186906,36344684987.43284,33844906164.44422,0.0008747463857101678,0.037599211874716154
20220308,37214752718.12159,18005486229.6581,48873164097.11152,870067730.6887512,437416119.25522155,167512619.9621833,95618783.76836395,9.099339025232595,37214752718.12159,33847408733.98091,0.0035090994341571147,0.08170147276039441
20220309,37710434606.09419,18564185637.60933,47920705490.267044,495681887.97260284,661306288.9889038,231039771.574961,117805583.87662926,4.207626427043567,37710434606.09419,33914223313.29841,0.10148236835430269,0.03834194068778807
20220310,37860853511.23777,19288435252.555794,42041801420.784935,150418905.14357758,308583799.2442627,135263380.41556692,88694525.27302933,1.6959209678448746,37860853511.23777,33961838915.78459,0.06997378472255167,0.047985974452253055
20220311,38225814513.703995,19108550929.66125,49571588569.134346,364961002.4662247,419712479.8901764,275750073.3747428,110978404.40176964,3.2885767680077143,38225814513.703995,34049929033.294712,0.13614708363227135,0.05175803633795728
20220314,40629230098.94227,18445527086.62023,47517749317.733154,2403415585.2382736,856909022.301886,454814241.3923133,227217424.14787865,10.577602462714621,40629230098.94227,34191208699.39408,0.22073165352422008,0.09175064004007227
20220315,40571611301.90868,18238794506.058594,53263989661.54826,-57618797.033584595,671371716.7574189,554393918.0063201,324246518.52280486,-0.17770058810834127,40571611301.90868,34352912425.062542,0.2614367174101375,0.07587228112592781
20220316,40772710348.62365,18368934759.350037,43957932167.1686,201099046.71496582,612455148.5058914,636880718.7473975,288485087.1234291,0.6970864550406554,40772710348.62365,34543381160.77785,0.3208587021943914,0.07690943460959199
20220317,41823364744.63126,17887055296.24473,48362347949.76211,1050654396.0076141,792502246.6786988,550543022.9614806,323693383.12891006,3.245832169479948,41823364744.63126,34731731196.659096,0.3057901295417784,0.09411310855488875
20220318,42928890677.58925,17408479838.79721,41615090887.58695,1105525932.957985,940615232.7770507,680163856.3336135,329069174.2838268,3.3595548272304994,42928890677.58925,34950335600.50707,0.3601680149116975,0.056601136005942854
20220321,44115920983.14963,17580373779.572155,52589029079.717186,1187030305.560379,697338176.8414719,777123599.5716789,533233458.47153014,2.2260986941121508,44115920983.14963,35185103974.04408,0.3825989908778409,0.08735935220483104
20220322,44754651205.17881,17556047603.78693,45595572809.92612,638730222.0291824,836607980.6540253,753989848.705722,460751234.3339527,1.3862800019461923,44754651205.17881,35433057939.90625,0.404682465147846,0.09766191215908648
20220323,43611646292.448326,17572446101.49272,41193511049.318054,-1143004912.730484,567787188.7649353,590121168.6354133,410580470.10518724,-2.7838755029864326,43611646292.448326,35649857180.000084,0.34861557829871637,0.0427579550028101
20220324,45245077824.74942,17193198434.142685,56880704868.25318,1633431532.301094,684342616.0236313,738422431.3511649,436842905.883366,3.7391737631587154,45245077824.74942,35896591220.88701,0.39581078698128036,0.05395404145323801
