week_start,net_flow,week_end,industry,year,week,rolling_percentile
2019-02-04,-2652037.2331152777,2019-02-08,非银金融,2019,6,0.14035087719298245
2019-02-11,1044551.7613293021,2019-02-15,非银金融,2019,7,0.7068965517241379
2019-02-18,619238.2348795226,2019-02-22,非银金融,2019,8,0.6440677966101694
2019-02-25,683007.8082117178,2019-03-01,非银金融,2019,9,0.6666666666666666
2019-03-04,-3133630.998515437,2019-03-08,非银金融,2019,10,0.09836065573770492
2019-03-11,-3318186.559470976,2019-03-15,非银金融,2019,11,0.0967741935483871
2019-03-18,4535457.776464383,2019-03-22,非银金融,2019,12,0.9841269841269841
2019-03-25,130312.11047196257,2019-03-29,非银金融,2019,13,0.546875
2019-04-01,-139452.41435352736,2019-04-05,非银金融,2019,14,0.5076923076923077
2019-04-08,1640988.527415365,2019-04-12,非银金融,2019,15,0.803030303030303
2019-04-15,427252.4737692949,2019-04-19,非银金融,2019,16,0.5970149253731343
2019-04-22,2544873.8039379176,2019-04-26,非银金融,2019,17,0.8676470588235294
2019-04-29,2082894.1209762716,2019-05-03,非银金融,2019,18,0.8405797101449275
2019-05-06,-588837.4914970063,2019-05-10,非银金融,2019,19,0.4142857142857143
2019-05-13,-2276299.4539674465,2019-05-17,非银金融,2019,20,0.16901408450704225
2019-05-20,-3950845.203072625,2019-05-24,非银金融,2019,21,0.027777777777777776
2019-05-27,131393.85363137006,2019-05-31,非银金融,2019,22,0.547945205479452
2019-06-03,-1331354.7397397514,2019-06-07,非银金融,2019,23,0.3108108108108108
2019-06-10,-1835483.164270283,2019-06-14,非银金融,2019,24,0.22666666666666666
2019-06-17,380749.0583036147,2019-06-21,非银金融,2019,25,0.6052631578947368
2019-06-24,-998407.5349878533,2019-06-28,非银金融,2019,26,0.36363636363636365
2019-07-01,920119.789794428,2019-07-05,非银金融,2019,27,0.7051282051282052
2019-07-08,1980855.582724825,2019-07-12,非银金融,2019,28,0.8481012658227848
2019-07-15,4862455.871714311,2019-07-19,非银金融,2019,29,1.0
2019-07-22,3820111.7744976482,2019-07-26,非银金融,2019,30,0.9382716049382716
2019-07-29,61355.245785967214,2019-08-02,非银金融,2019,31,0.5
2019-08-05,-1376035.1016304952,2019-08-09,非银金融,2019,32,0.27710843373493976
2019-08-12,499393.7774904406,2019-08-16,非银金融,2019,33,0.6190476190476191
2019-08-19,1797962.3279220033,2019-08-23,非银金融,2019,34,0.8
2019-08-26,-772452.9229065528,2019-08-30,非银金融,2019,35,0.38372093023255816
2019-09-02,4466394.663324014,2019-09-06,非银金融,2019,36,0.9655172413793104
2019-09-09,2974400.179573649,2019-09-13,非银金融,2019,37,0.875
2019-09-16,-369484.33633500786,2019-09-20,非银金融,2019,38,0.43820224719101125
2019-09-23,1137575.9182708755,2019-09-27,非银金融,2019,39,0.7111111111111111
2019-09-30,-1434142.777545107,2019-10-04,非银金融,2019,40,0.25274725274725274
2019-10-07,-3886027.8044969337,2019-10-11,非银金融,2019,41,0.03260869565217391
2019-10-14,4478037.211276201,2019-10-18,非银金融,2019,42,0.967741935483871
2019-10-21,2733869.190889185,2019-10-25,非银金融,2019,43,0.851063829787234
2019-10-28,-852134.2067023225,2019-11-01,非银金融,2019,44,0.35789473684210527
2019-11-04,-525264.2193837597,2019-11-08,非银金融,2019,45,0.4166666666666667
2019-11-11,-3215595.0161361396,2019-11-15,非银金融,2019,46,0.09278350515463918
2019-11-18,637086.4131342311,2019-11-22,非银金融,2019,47,0.6428571428571429
2019-11-25,-2822203.953938096,2019-11-29,非银金融,2019,48,0.13131313131313133
2019-12-02,-756420.0654132946,2019-12-06,非银金融,2019,49,0.39
2019-12-09,-621483.3719036295,2019-12-13,非银金融,2019,50,0.4158415841584158
2019-12-16,-3190397.678563186,2019-12-20,非银金融,2019,51,0.09803921568627451
2019-12-23,-2835629.4381773844,2019-12-27,非银金融,2019,52,0.13592233009708737
2019-12-30,-3223751.814250218,2020-01-03,非银金融,2019,1,0.08653846153846154
2020-01-06,-5870468.438954782,2020-01-10,非银金融,2020,2,0.009615384615384616
2020-01-13,-4654005.933997918,2020-01-17,非银金融,2020,3,0.019230769230769232
2020-01-20,1780924.3449836879,2020-01-24,非银金融,2020,4,0.7884615384615384
2020-01-27,-378737.4349306696,2020-01-31,非银金融,2020,5,0.4807692307692308
2020-02-03,-488034.0336729565,2020-02-07,非银金融,2020,6,0.47115384615384615
2020-02-10,1842186.9333346854,2020-02-14,非银金融,2020,7,0.8076923076923077
2020-02-17,-1981590.9609311249,2020-02-21,非银金融,2020,8,0.2403846153846154
2020-02-24,766290.7493167953,2020-02-28,非银金融,2020,9,0.7019230769230769
2020-03-02,-642250.6142672962,2020-03-06,非银金融,2020,10,0.41346153846153844
2020-03-09,-89703.81969546597,2020-03-13,非银金融,2020,11,0.5288461538461539
2020-03-16,1919200.080940183,2020-03-20,非银金融,2020,12,0.8365384615384616
2020-03-23,-1122284.84594938,2020-03-27,非银金融,2020,13,0.3173076923076923
2020-03-30,3865956.29406198,2020-04-03,非银金融,2020,14,0.9423076923076923
2020-04-06,3910927.4752939865,2020-04-10,非银金融,2020,15,0.9423076923076923
2020-04-13,-836489.4905421224,2020-04-17,非银金融,2020,16,0.36538461538461536
2020-04-20,2629947.1486082557,2020-04-24,非银金融,2020,17,0.8557692307692307
2020-04-27,-3504792.703169576,2020-05-01,非银金融,2020,18,0.07692307692307693
2020-05-04,307914.5633533908,2020-05-08,非银金融,2020,19,0.5961538461538461
2020-05-11,-1238992.7773751735,2020-05-15,非银金融,2020,20,0.3173076923076923
2020-05-18,1902230.2108961171,2020-05-22,非银金融,2020,21,0.8365384615384616
2020-05-25,369896.10029378365,2020-05-29,非银金融,2020,22,0.6057692307692307
2020-06-01,-3508114.9248767626,2020-06-05,非银金融,2020,23,0.0673076923076923
2020-06-08,2486410.321540064,2020-06-12,非银金融,2020,24,0.8653846153846154
2020-06-15,4142149.234163802,2020-06-19,非银金融,2020,25,0.9615384615384616
2020-06-22,5311078.22220899,2020-06-26,非银金融,2020,26,1.0
2020-06-29,343417.9740796868,2020-07-03,非银金融,2020,27,0.5769230769230769
2020-07-06,-2142022.56359948,2020-07-10,非银金融,2020,28,0.22115384615384615
2020-07-13,-1454369.1502300731,2020-07-17,非银金融,2020,29,0.27884615384615385
2020-07-20,118682.83748745953,2020-07-24,非银金融,2020,30,0.5576923076923077
2020-07-27,383687.6147522274,2020-07-31,非银金融,2020,31,0.625
2020-08-03,5708258.515324983,2020-08-07,非银金融,2020,32,1.0
2020-08-10,-780140.6418383584,2020-08-14,非银金融,2020,33,0.3942307692307692
2020-08-17,-227053.65043324808,2020-08-21,非银金融,2020,34,0.5096153846153846
2020-08-24,1817379.842288939,2020-08-28,非银金融,2020,35,0.7692307692307693
2020-08-31,2046639.748727635,2020-09-04,非银金融,2020,36,0.8269230769230769
2020-09-07,3118741.4607727374,2020-09-11,非银金融,2020,37,0.9038461538461539
2020-09-14,-1044990.142777728,2020-09-18,非银金融,2020,38,0.3173076923076923
2020-09-21,-85751.05293228052,2020-09-25,非银金融,2020,39,0.5192307692307693
2020-09-28,535685.7355319376,2020-10-02,非银金融,2020,40,0.6346153846153846
2020-10-05,515994.67870698345,2020-10-09,非银金融,2020,41,0.6346153846153846
2020-10-12,-1306663.130062262,2020-10-16,非银金融,2020,42,0.2692307692307692
2020-10-19,842710.5247950658,2020-10-23,非银金融,2020,43,0.7019230769230769
2020-10-26,254450.37270366098,2020-10-30,非银金融,2020,44,0.5480769230769231
2020-11-02,-254544.64603663067,2020-11-06,非银金融,2020,45,0.46153846153846156
2020-11-09,-5702157.391090314,2020-11-13,非银金融,2020,46,0.009615384615384616
2020-11-16,876703.5248073558,2020-11-20,非银金融,2020,47,0.7115384615384616
2020-11-23,6219852.527671323,2020-11-27,非银金融,2020,48,1.0
2020-11-30,-2729674.5353135006,2020-12-04,非银金融,2020,49,0.15384615384615385
2020-12-07,832948.8446308812,2020-12-11,非银金融,2020,50,0.6923076923076923
2020-12-14,5607096.994312358,2020-12-18,非银金融,2020,51,0.9807692307692307
2020-12-21,741112.1839443506,2020-12-25,非银金融,2020,52,0.6634615384615384
2020-12-28,-1959610.0205612348,2021-01-01,非银金融,2020,53,0.19230769230769232
2021-01-04,-3072051.274483082,2021-01-08,非银金融,2021,1,0.11538461538461539
2021-01-11,751060.3271993,2021-01-15,非银金融,2021,2,0.6634615384615384
2021-01-18,2624289.754445861,2021-01-22,非银金融,2021,3,0.8461538461538461
2021-01-25,-55944.12121248117,2021-01-29,非银金融,2021,4,0.47115384615384615
2021-02-01,-235542.38872748427,2021-02-05,非银金融,2021,5,0.4230769230769231
2021-02-08,1763597.4620754884,2021-02-12,非银金融,2021,6,0.7307692307692307
2021-02-15,-2094124.9562025517,2021-02-19,非银金融,2021,7,0.17307692307692307
2021-02-22,1572109.0245952085,2021-02-26,非银金融,2021,8,0.7115384615384616
2021-03-01,1774394.1168763088,2021-03-05,非银金融,2021,9,0.7307692307692307
2021-03-08,-901112.2329885282,2021-03-12,非银金融,2021,10,0.28846153846153844
2021-03-15,-3781223.878813559,2021-03-19,非银金融,2021,11,0.04807692307692308
2021-03-22,2564010.0220582313,2021-03-26,非银金融,2021,12,0.8461538461538461
2021-03-29,-137104.3050504754,2021-04-02,非银金融,2021,13,0.4519230769230769
2021-04-05,550213.699013218,2021-04-09,非银金融,2021,14,0.6057692307692307
2021-04-12,-673938.1105602684,2021-04-16,非银金融,2021,15,0.34615384615384615
2021-04-19,618922.7224565386,2021-04-23,非银金融,2021,16,0.6153846153846154
2021-04-26,-18386.895845862804,2021-04-30,非银金融,2021,17,0.49038461538461536
2021-05-03,-1378776.2461448598,2021-05-07,非银金融,2021,18,0.22115384615384615
2021-05-10,-104049.47583170218,2021-05-14,非银金融,2021,19,0.46153846153846156
2021-05-17,-2681160.280471175,2021-05-21,非银金融,2021,20,0.14423076923076922
2021-05-24,-3042076.0993034146,2021-05-28,非银金融,2021,21,0.10576923076923077
2021-05-31,339040.48111619754,2021-06-04,非银金融,2021,22,0.5480769230769231
2021-06-07,442771.13070367277,2021-06-11,非银金融,2021,23,0.5865384615384616
2021-06-14,2222701.404942118,2021-06-18,非银金融,2021,24,0.8269230769230769
2021-06-21,3313438.461650503,2021-06-25,非银金融,2021,25,0.8942307692307693
2021-06-28,-1378612.872753206,2021-07-02,非银金融,2021,26,0.22115384615384615
2021-07-05,1323473.6458603418,2021-07-09,非银金融,2021,27,0.7019230769230769
2021-07-12,-849004.6323421284,2021-07-16,非银金融,2021,28,0.2980769230769231
2021-07-19,-2336738.2446161006,2021-07-23,非银金融,2021,29,0.15384615384615385
2021-07-26,-51519.3906695405,2021-07-30,非银金融,2021,30,0.5
2021-08-02,-392728.5300547283,2021-08-06,非银金融,2021,31,0.40384615384615385
2021-08-09,2559220.8735804334,2021-08-13,非银金融,2021,32,0.8461538461538461
2021-08-16,539906.9621861861,2021-08-20,非银金融,2021,33,0.6153846153846154
2021-08-23,1426940.5596220437,2021-08-27,非银金融,2021,34,0.7307692307692307
2021-08-30,265734.2930148183,2021-09-03,非银金融,2021,35,0.5288461538461539
2021-09-06,-4381840.823571426,2021-09-10,非银金融,2021,36,0.028846153846153848
2021-09-13,-3144163.9212968494,2021-09-17,非银金融,2021,37,0.10576923076923077
2021-09-20,-4257172.180040013,2021-09-24,非银金融,2021,38,0.038461538461538464
2021-09-27,-1048171.8818169376,2021-10-01,非银金融,2021,39,0.2980769230769231
2021-10-04,-1963567.488088934,2021-10-08,非银金融,2021,40,0.22115384615384615
2021-10-11,-1669171.438512728,2021-10-15,非银金融,2021,41,0.23076923076923078
2021-10-18,-515663.17090777645,2021-10-22,非银金融,2021,42,0.41346153846153844
2021-10-25,1329934.6615570292,2021-10-29,非银金融,2021,43,0.7596153846153846
2021-11-01,1197736.8993708978,2021-11-05,非银金融,2021,44,0.7403846153846154
2021-11-08,-2430948.6759724263,2021-11-12,非银金融,2021,45,0.17307692307692307
2021-11-15,-2067848.828251714,2021-11-19,非银金融,2021,46,0.20192307692307693
2021-11-22,-2363501.705689056,2021-11-26,非银金融,2021,47,0.17307692307692307
2021-11-29,1894606.034963341,2021-12-03,非银金融,2021,48,0.8269230769230769
2021-12-06,2930850.045974699,2021-12-10,非银金融,2021,49,0.9134615384615384
2021-12-13,-2737705.5729198684,2021-12-17,非银金融,2021,50,0.1346153846153846
2021-12-20,-4303307.113125925,2021-12-24,非银金融,2021,51,0.038461538461538464
2021-12-27,1188484.2901334385,2021-12-31,非银金融,2021,52,0.7115384615384616
2022-01-03,1114969.95602437,2022-01-07,非银金融,2022,1,0.7019230769230769
2022-01-10,-2904652.979644878,2022-01-14,非银金融,2022,2,0.10576923076923077
2022-01-17,1390221.1801774222,2022-01-21,非银金融,2022,3,0.7403846153846154
2022-01-24,3505116.1489171414,2022-01-28,非银金融,2022,4,0.9326923076923077
2022-01-31,-153806.75529702584,2022-02-04,非银金融,2022,5,0.4230769230769231
2022-02-07,1772490.6105136974,2022-02-11,非银金融,2022,6,0.7692307692307693
2022-02-14,36517.306486319634,2022-02-18,非银金融,2022,7,0.49038461538461536
2022-02-21,-1812813.869472684,2022-02-25,非银金融,2022,8,0.21153846153846154
2022-02-28,96216.83639958757,2022-03-04,非银金融,2022,9,0.5
2022-03-07,-629196.4475889334,2022-03-11,非银金融,2022,10,0.3557692307692308
2022-03-14,-3060455.8925347934,2022-03-18,非银金融,2022,11,0.08653846153846154
2022-03-21,-407961.56585901347,2022-03-25,非银金融,2022,12,0.38461538461538464
2022-03-28,929394.8539637295,2022-04-01,非银金融,2022,13,0.6923076923076923
2022-04-04,2868285.999054227,2022-04-08,非银金融,2022,14,0.9038461538461539
2022-04-11,1621051.1835749943,2022-04-15,非银金融,2022,15,0.7788461538461539
2022-04-18,58538.96369844768,2022-04-22,非银金融,2022,16,0.49038461538461536
2022-04-25,158712.6099665965,2022-04-29,非银金融,2022,17,0.5192307692307693
2022-05-02,3691028.7735908795,2022-05-06,非银金融,2022,18,0.9519230769230769
2022-05-09,183844.6226121732,2022-05-13,非银金融,2022,19,0.5192307692307693
2022-05-16,460193.5338910647,2022-05-20,非银金融,2022,20,0.5865384615384616
2022-05-23,-716742.0079992826,2022-05-27,非银金融,2022,21,0.3173076923076923
2022-05-30,1647169.7538864766,2022-06-03,非银金融,2022,22,0.7884615384615384
2022-06-06,876190.3649335804,2022-06-10,非银金融,2022,23,0.6730769230769231
2022-06-13,2679895.953704355,2022-06-17,非银金融,2022,24,0.8942307692307693
2022-06-20,149819.30103734267,2022-06-24,非银金融,2022,25,0.5
2022-06-27,-1736980.1795629626,2022-07-01,非银金融,2022,26,0.21153846153846154
2022-07-04,-235619.12575724284,2022-07-08,非银金融,2022,27,0.38461538461538464
2022-07-11,611183.3648639194,2022-07-15,非银金融,2022,28,0.6346153846153846
2022-07-18,1629520.0272321736,2022-07-22,非银金融,2022,29,0.7980769230769231
2022-07-25,-1189287.7706430044,2022-07-29,非银金融,2022,30,0.25
2022-08-01,-623717.4476437309,2022-08-05,非银金融,2022,31,0.33653846153846156
2022-08-08,2471419.801531194,2022-08-12,非银金融,2022,32,0.8846153846153846
2022-08-15,1496920.2291199125,2022-08-19,非银金融,2022,33,0.7692307692307693
2022-08-22,3389545.862298322,2022-08-26,非银金融,2022,34,0.9615384615384616
2022-08-29,1017451.3415761665,2022-09-02,非银金融,2022,35,0.6923076923076923
2022-09-05,-3866103.632079839,2022-09-09,非银金融,2022,36,0.038461538461538464
2022-09-12,2512662.5103150858,2022-09-16,非银金融,2022,37,0.8846153846153846
2022-09-19,-718224.6396069891,2022-09-23,非银金融,2022,38,0.2980769230769231
2022-09-26,-428030.5907042064,2022-09-30,非银金融,2022,39,0.3557692307692308
2022-10-03,1426873.2490332874,2022-10-07,非银金融,2022,40,0.7596153846153846
2022-10-10,-1497326.6018652576,2022-10-14,非银金融,2022,41,0.23076923076923078
2022-10-17,1724398.4617992262,2022-10-21,非银金融,2022,42,0.8173076923076923
2022-10-24,2216956.558761905,2022-10-28,非银金融,2022,43,0.8557692307692307
2022-10-31,651938.7326297188,2022-11-04,非银金融,2022,44,0.6057692307692307
2022-11-07,-1127567.4926314498,2022-11-11,非银金融,2022,45,0.2692307692307692
2022-11-14,3300025.7668211674,2022-11-18,非银金融,2022,46,0.9423076923076923
2022-11-21,62682.98394403781,2022-11-25,非银金融,2022,47,0.4807692307692308
2022-11-28,1764695.1694872933,2022-12-02,非银金融,2022,48,0.8173076923076923
2022-12-05,2642097.9786492465,2022-12-09,非银金融,2022,49,0.9134615384615384
2022-12-12,-1318783.9731600683,2022-12-16,非银金融,2022,50,0.2403846153846154
2022-12-19,-579053.7280050903,2022-12-23,非银金融,2022,51,0.34615384615384615
2022-12-26,-251976.82067882596,2022-12-30,非银金融,2022,52,0.3942307692307692
2023-01-02,-5823671.488009162,2023-01-06,非银金融,2023,1,0.0
2023-01-09,3649382.666225328,2023-01-13,非银金融,2023,2,0.9903846153846154
2023-01-16,-816669.6161121147,2023-01-20,非银金融,2023,3,0.28846153846153844
2023-01-23,718119.7966982917,2023-01-27,非银金融,2023,4,0.6346153846153846
2023-01-30,1265515.4261089128,2023-02-03,非银金融,2023,5,0.6923076923076923
2023-02-06,2782708.437705608,2023-02-10,非银金融,2023,6,0.9230769230769231
2023-02-13,1909622.006851445,2023-02-17,非银金融,2023,7,0.8365384615384616
2023-02-20,-1054898.8746839608,2023-02-24,非银金融,2023,8,0.25
2023-02-27,2836499.356501738,2023-03-03,非银金融,2023,9,0.9230769230769231
2023-03-06,1929925.5379112319,2023-03-10,非银金融,2023,10,0.8269230769230769
2023-03-13,-1071542.8732152248,2023-03-17,非银金融,2023,11,0.25
2023-03-20,484369.480641308,2023-03-24,非银金融,2023,12,0.5576923076923077
2023-03-27,-334000.3738790491,2023-03-31,非银金融,2023,13,0.38461538461538464
2023-04-03,3145813.438948782,2023-04-07,非银金融,2023,14,0.9423076923076923
2023-04-10,3357922.063505145,2023-04-14,非银金融,2023,15,0.9615384615384616
2023-04-17,-3381272.9797540954,2023-04-21,非银金融,2023,16,0.04807692307692308
2023-04-24,-395400.57819980977,2023-04-28,非银金融,2023,17,0.375
2023-05-01,-130257.76791054313,2023-05-05,非银金融,2023,18,0.4326923076923077
2023-05-08,1832836.7628763372,2023-05-12,非银金融,2023,19,0.7884615384615384
2023-05-15,2450856.8599637384,2023-05-19,非银金融,2023,20,0.8365384615384616
2023-05-22,-3834167.360246185,2023-05-26,非银金融,2023,21,0.04807692307692308
2023-05-29,872410.157582371,2023-06-02,非银金融,2023,22,0.5865384615384616
2023-06-05,2702807.5487667937,2023-06-09,非银金融,2023,23,0.8846153846153846
2023-06-12,784267.5539169894,2023-06-16,非银金融,2023,24,0.5673076923076923
2023-06-19,-2775196.756202809,2023-06-23,非银金融,2023,25,0.09615384615384616
2023-06-26,119442.5961828588,2023-06-30,非银金融,2023,26,0.4807692307692308
2023-07-03,-2252649.4600311476,2023-07-07,非银金融,2023,27,0.14423076923076922
2023-07-10,-55139.94109996327,2023-07-14,非银金融,2023,28,0.4326923076923077
2023-07-17,-268482.58427099383,2023-07-21,非银金融,2023,29,0.38461538461538464
2023-07-24,-2719387.963060929,2023-07-28,非银金融,2023,30,0.11538461538461539
2023-07-31,-255695.18503236212,2023-08-04,非银金融,2023,31,0.3942307692307692
2023-08-07,656990.7825073217,2023-08-11,非银金融,2023,32,0.5769230769230769
2023-08-14,-1042954.7649041263,2023-08-18,非银金融,2023,33,0.2692307692307692
2023-08-21,-414094.2356125653,2023-08-25,非银金融,2023,34,0.3557692307692308
2023-08-28,933827.8827077528,2023-09-01,非银金融,2023,35,0.6442307692307693
2023-09-04,-449532.94261565746,2023-09-08,非银金融,2023,36,0.34615384615384615
2023-09-11,1068010.397168037,2023-09-15,非银金融,2023,37,0.6538461538461539
2023-09-18,-1066970.5820840527,2023-09-22,非银金融,2023,38,0.23076923076923078
2023-09-25,878715.1857058429,2023-09-29,非银金融,2023,39,0.6153846153846154
2023-10-02,284616.68222937034,2023-10-06,非银金融,2023,40,0.5192307692307693
2023-10-09,-369568.0152125444,2023-10-13,非银金融,2023,41,0.3557692307692308
2023-10-16,2587210.56369167,2023-10-20,非银金融,2023,42,0.8653846153846154
2023-10-23,1002044.0495393085,2023-10-27,非银金融,2023,43,0.625
2023-10-30,-768960.1224533597,2023-11-03,非银金融,2023,44,0.2403846153846154
2023-11-06,-2563517.7326194625,2023-11-10,非银金融,2023,45,0.09615384615384616
2023-11-13,434487.5043405598,2023-11-17,非银金融,2023,46,0.5192307692307693
2023-11-20,1381148.5063791214,2023-11-24,非银金融,2023,47,0.6923076923076923
2023-11-27,1738987.5324889554,2023-12-01,非银金融,2023,48,0.7596153846153846
2023-12-04,-218410.11227880194,2023-12-08,非银金融,2023,49,0.38461538461538464
2023-12-11,1888938.0559719242,2023-12-15,非银金融,2023,50,0.8076923076923077
2023-12-18,661133.9795077451,2023-12-22,非银金融,2023,51,0.5576923076923077
2023-12-25,2140404.3210401083,2023-12-29,非银金融,2023,52,0.8269230769230769
2024-01-01,-3404264.3713278975,2024-01-05,非银金融,2024,1,0.028846153846153848
2024-01-08,-1431701.5471786244,2024-01-12,非银金融,2024,2,0.1346153846153846
2024-01-15,1050909.869150385,2024-01-19,非银金融,2024,3,0.6538461538461539
2024-01-22,-3725372.124855738,2024-01-26,非银金融,2024,4,0.028846153846153848
2024-01-29,-1038766.910812269,2024-02-02,非银金融,2024,5,0.21153846153846154
2024-02-05,3529995.587018787,2024-02-09,非银金融,2024,6,0.9807692307692307
2024-02-12,-1030953.8187657574,2024-02-16,非银金融,2024,7,0.22115384615384615
2024-02-19,-1800484.8321030324,2024-02-23,非银金融,2024,8,0.11538461538461539
2024-02-26,-279475.5792213216,2024-03-01,非银金融,2024,9,0.36538461538461536
2024-03-04,508635.3742907236,2024-03-08,非银金融,2024,10,0.5384615384615384
2024-03-11,-1392058.7101601227,2024-03-15,非银金融,2024,11,0.14423076923076922
2024-03-18,5011948.973404861,2024-03-22,非银金融,2024,12,1.0
2024-03-25,-4638579.822718602,2024-03-29,非银金融,2024,13,0.009615384615384616
2024-04-01,-417742.3897021455,2024-04-05,非银金融,2024,14,0.3173076923076923
2024-04-08,120649.6902240729,2024-04-12,非银金融,2024,15,0.47115384615384615
2024-04-15,721766.4012854897,2024-04-19,非银金融,2024,16,0.6057692307692307
2024-04-22,-2140759.3047767896,2024-04-26,非银金融,2024,17,0.10576923076923077
2024-04-29,-765003.6229687766,2024-05-03,非银金融,2024,18,0.2692307692307692
2024-05-06,182300.3527018784,2024-05-10,非银金融,2024,19,0.5
2024-05-13,-4454440.4070113655,2024-05-17,非银金融,2024,20,0.019230769230769232
2024-05-20,3320344.1156709846,2024-05-24,非银金融,2024,21,0.9519230769230769
2024-05-27,113015.79398474074,2024-05-31,非银金融,2024,22,0.47115384615384615
2024-06-03,5091691.429940875,2024-06-07,非银金融,2024,23,1.0
2024-06-10,586468.2585822928,2024-06-14,非银金融,2024,24,0.5576923076923077
2024-06-17,-3145569.548703608,2024-06-21,非银金融,2024,25,0.07692307692307693
2024-06-24,-714942.6513134101,2024-06-28,非银金融,2024,26,0.3076923076923077
2024-07-01,3226526.823542517,2024-07-05,非银金融,2024,27,0.9230769230769231
2024-07-08,-1169119.6102276526,2024-07-12,非银金融,2024,28,0.19230769230769232
2024-07-15,83989.77920592611,2024-07-19,非银金融,2024,29,0.4807692307692308
2024-07-22,1650419.177692656,2024-07-26,非银金融,2024,30,0.7403846153846154
2024-07-29,-170574.05355517002,2024-07-31,非银金融,2024,31,0.4423076923076923
2018-01-01,-2836927.751542319,2018-01-05,食品饮料,2018,1,
2018-01-08,-967272.9113698072,2018-01-12,食品饮料,2018,2,1.0
2018-01-15,-1601296.021253063,2018-01-19,食品饮料,2018,3,0.5
2018-01-22,-756290.7890759449,2018-01-26,食品饮料,2018,4,1.0
2018-01-29,102530.53230352933,2018-02-02,食品饮料,2018,5,1.0
2018-02-05,458703.65680219047,2018-02-09,食品饮料,2018,6,1.0
2018-02-12,-3426422.4680484673,2018-02-16,食品饮料,2018,7,0.0
2018-02-19,2927339.107192403,2018-02-23,食品饮料,2018,8,1.0
2018-02-26,-415018.732336508,2018-03-02,食品饮料,2018,9,0.625
2018-03-05,-835063.9535335733,2018-03-09,食品饮料,2018,10,0.4444444444444444
2018-03-12,-53014.491064107046,2018-03-16,食品饮料,2018,11,0.7
2018-03-19,1291818.5966700476,2018-03-23,食品饮料,2018,12,0.9090909090909091
2018-03-26,1731757.6483771335,2018-03-30,食品饮料,2018,13,0.9166666666666666
2018-04-02,2643515.3321548244,2018-04-06,食品饮料,2018,14,0.9230769230769231
2018-04-09,-3960267.1097657536,2018-04-13,食品饮料,2018,15,0.0
2018-04-16,-2163625.108902254,2018-04-20,食品饮料,2018,16,0.2
2018-04-23,2159570.5657256297,2018-04-27,食品饮料,2018,17,0.875
2018-04-30,-1640155.9693935628,2018-05-04,食品饮料,2018,18,0.23529411764705882
2018-05-07,-1353782.3233637458,2018-05-11,食品饮料,2018,19,0.3333333333333333
2018-05-14,1255222.7937948157,2018-05-18,食品饮料,2018,20,0.7368421052631579
2018-05-21,3217493.412509476,2018-05-25,食品饮料,2018,21,1.0
2018-05-28,-4315693.542076313,2018-06-01,食品饮料,2018,22,0.0
2018-06-04,991321.3951308953,2018-06-08,食品饮料,2018,23,0.6818181818181818
2018-06-11,-1435835.9099646457,2018-06-15,食品饮料,2018,24,0.30434782608695654
2018-06-18,1673765.7068571956,2018-06-22,食品饮料,2018,25,0.7916666666666666
2018-06-25,5499333.480965002,2018-06-29,食品饮料,2018,26,1.0
2018-07-02,1509746.8799146987,2018-07-06,食品饮料,2018,27,0.7307692307692307
2018-07-09,3410808.483681606,2018-07-13,食品饮料,2018,28,0.9629629629629629
2018-07-16,-1039693.9912115614,2018-07-20,食品饮料,2018,29,0.32142857142857145
2018-07-23,-181837.65370054217,2018-07-27,食品饮料,2018,30,0.4827586206896552
2018-07-30,2457834.0759408628,2018-08-03,食品饮料,2018,31,0.8333333333333334
2018-08-06,1109625.6911587943,2018-08-10,食品饮料,2018,32,0.6129032258064516
2018-08-13,-3276215.781986198,2018-08-17,食品饮料,2018,33,0.09375
2018-08-20,-943244.4487293689,2018-08-24,食品饮料,2018,34,0.36363636363636365
2018-08-27,-1533912.671041008,2018-08-31,食品饮料,2018,35,0.23529411764705882
2018-09-03,-2832679.5285083475,2018-09-07,食品饮料,2018,36,0.14285714285714285
2018-09-10,3165615.415371327,2018-09-14,食品饮料,2018,37,0.9166666666666666
2018-09-17,1486590.3082977158,2018-09-21,食品饮料,2018,38,0.7027027027027027
2018-09-24,-1380269.9528953345,2018-09-28,食品饮料,2018,39,0.2894736842105263
2018-10-01,2547319.2016866766,2018-10-05,食品饮料,2018,40,0.8461538461538461
2018-10-08,1746198.8725023405,2018-10-12,食品饮料,2018,41,0.775
2018-10-15,-503200.1261330423,2018-10-19,食品饮料,2018,42,0.43902439024390244
2018-10-22,406477.0080726476,2018-10-26,食品饮料,2018,43,0.5476190476190477
2018-10-29,-3613922.1527982317,2018-11-02,食品饮料,2018,44,0.046511627906976744
2018-11-05,3358623.7046878664,2018-11-09,食品饮料,2018,45,0.9545454545454546
2018-11-12,2704664.371098941,2018-11-16,食品饮料,2018,46,0.8666666666666667
2018-11-19,1837819.00538755,2018-11-23,食品饮料,2018,47,0.7608695652173914
2018-11-26,-2195319.895030612,2018-11-30,食品饮料,2018,48,0.14893617021276595
2018-12-03,6181356.324196907,2018-12-07,食品饮料,2018,49,1.0
2018-12-10,855303.1805033481,2018-12-14,食品饮料,2018,50,0.5510204081632653
2018-12-17,4142615.3409037683,2018-12-21,食品饮料,2018,51,0.96
