,CSI300,SPX,HSI,CBCE,NHCI,GC
2023-01-10,4017.4737,180.58085142642614,273.8782118854958,123.5421,2324.56,294.60707074083314
2023-01-11,4010.0309,181.14590075342343,274.3295768488834,123.514,2345.66,293.74349365408034
2023-01-12,4017.8692,181.00827897639417,273.5511413938511,123.5336,2353.8,293.7951049588817
2023-01-13,4074.3772,181.13951411340602,270.96719995766216,123.4926,2379.69,293.24012029659883
2023-01-16,4137.9643,179.34182743132553,270.34090321323913,123.3913,2360.93,291.5319899248388
2023-01-17,4137.2422,179.71091144005075,271.34849149940317,123.3713,2371.04,291.2796337122731
2023-01-18,4130.3143,181.6919311103602,272.3212405982516,123.3296,2403.96,294.0252827418689
2023-01-19,4156.0077,179.92952153110022,273.758821549681,123.3416,2402.99,294.1429073200687
2023-01-20,4181.5267,180.18146012823703,272.551486736122,123.2964,2434.3,295.2428300222924
2023-01-30,4201.345,177.45714928952668,268.9839216734232,123.3412,2425.61,300.608215792305
2023-01-31,4156.8578,177.04924468321883,270.3958015967841,123.379,2404.63,300.877282924781
2023-02-01,4195.9332,178.69861302014596,269.9924444270855,123.3573,2413.49,300.9832456816272
2023-02-02,4181.1493,180.2411389307456,268.4559136222391,123.355,2375.16,297.80727443740716
2023-02-03,4141.6319,182.71691363881374,265.3936126845486,123.4015,2379.16,297.0954011319152
2023-02-06,4086.8779,182.47303608703396,262.69655627321214,123.41,2356.32,296.94241938603164
2023-02-07,4094.2335,182.53669766345104,261.51669465308555,123.4227,2353.15,297.06499500887605
2023-02-08,4076.1411,184.86643670250635,261.2643671417853,123.4394,2370.08,296.6471909801016
2023-02-09,4130.8565,184.1367715753374,261.60047582273535,123.4466,2376.39,295.8806068070892
2023-02-10,4106.3097,186.7377763839196,260.5582672213457,123.4704,2362.57,292.0911463458671
2023-02-13,4143.574,188.49899232359007,263.94343700686824,123.4986,2344.56,292.3297005726729
2023-02-14,4145.2902,186.33488335394273,262.58061602023184,123.5181,2363.61,290.18034892874783
2023-02-15,4123.6893,188.93518547506417,263.7522204410744,123.5302,2356.17,291.4434526856956
2023-02-16,4093.4876,190.87444125927405,261.8033221540636,123.5571,2381.06,291.847209098739
2023-02-17,4034.507,190.0094301670651,260.64273151687496,123.5648,2382.75,288.40589560141615
2023-02-20,4133.4896,191.69270671496784,259.83828251522743,123.535,2392.77,286.2131293258133
2023-02-21,4144.3536,191.42615343448117,259.22909557740786,123.4928,2411.72,286.25173505456326
2023-02-22,4106.9506,194.1211000311529,259.6604135629864,123.4941,2406.35,286.06026960062707
2023-02-23,4103.6463,193.58227632205777,259.05307976339304,123.4749,2398.89,287.30217503791505
2023-02-24,4061.0457,192.4243652076805,260.35512212355474,123.46,2410.7,288.6926009336234
2023-02-27,4043.8444,193.67523155988073,259.6742559997239,123.4432,2382.25,286.3011901331013
2023-02-28,4069.4587,194.7822353670983,261.4911429678922,123.4355,2384.69,286.52782640147836
2023-03-01,4126.9415,196.91234478228955,264.8894762126717,123.4259,2410.13,286.9845685562273
2023-03-02,4117.7377,197.2169420953319,263.9591519494944,123.4203,2407.3,284.70315651810233
2023-03-03,4130.5513,197.40268085503817,264.28320963984004,123.398,2420.68,285.643809075391
2023-03-06,4109.0102,195.66235603764883,264.8486106581915,123.5093,2406.35,285.3416933949227
2023-03-07,4048.8519,194.66473496050574,265.319966359291,123.5333,2420.2,286.099280403237
2023-03-08,4034.1077,194.91380647472715,267.28690404403335,123.5567,2395.92,286.25302624260013
2023-03-09,4019.8505,196.92052945357977,267.4249167032013,123.5802,2394.07,287.99331521496947
2023-03-10,3967.1352,198.47474782135998,268.72498278831836,123.6048,2372.86,286.41061902317534
2023-03-13,4008.686,200.28544893724884,270.0979391344715,123.6031,2391.86,287.2318191998595
2023-03-14,3984.6956,200.16724435627697,270.7099957730428,123.6145,2364.53,285.88115610608776
2023-03-15,3986.902,199.54556406209966,268.97768083745797,123.616,2357.94,285.7760242595417
2023-03-16,3939.1505,200.7822740364043,269.85262341417535,123.6441,2299.72,287.4319733126539
2023-03-17,3958.8194,196.4424197187955,272.0304028524335,123.6703,2321.05,288.3507753294305
2023-03-20,3939.077,199.2843753122124,271.60976523107826,123.7245,2291.51,290.58777862652636
2023-03-21,3982.3782,201.05209052279065,273.3889263058652,123.7373,2294.91,291.3563492778249
2023-03-22,3999.4427,204.32752639137072,275.3775796555314,123.7333,2300.35,292.00458912542365
2023-03-23,4039.0895,203.27065016377367,277.4552019355233,123.7253,2287.48,292.5454517672994
2023-03-24,4027.0457,201.100043332585,276.2386475830888,123.6938,2315.17,293.2407045829648
2023-03-27,4012.4771,200.99127323601226,277.7282511688047,123.7215,2307.66,295.6676760914651
2023-03-28,3999.5147,199.74876850872755,279.6898528005051,123.7299,2322.31,294.0596356757867
2023-03-29,4006.144,198.74521309720814,278.3260486449173,123.7399,2332.41,292.60213695093825
2023-03-30,4038.5257,198.89791893650948,278.28685517225875,123.7523,2340.76,292.1776458922483
2023-03-31,4050.9257,200.55509536638684,277.0207300469262,123.779,2346.96,292.6028795180101
2023-04-03,4090.5676,200.27842336521525,278.1477132640381,123.785,2359.07,291.3829750142447
2023-04-04,4103.1052,199.10735691884867,277.6408405677708,123.7911,2359.36,290.57110762266177
2023-04-06,4096.64,197.6524863265541,276.91695946195154,123.8002,2347.13,292.30081637618287
2023-04-07,4123.2799,193.58025246886484,276.8697127372067,123.8115,2362.93,293.50160044294745
2023-04-10,4104.8118,195.88152880459663,277.34690575345064,123.8232,2337.66,291.6852301293012
2023-04-11,4100.1479,194.58692733288848,276.0235775161185,123.8793,2352.69,287.57169792712534
2023-04-12,4097.2876,196.01690440623605,277.3195235385697,123.9278,2346.43,288.08098137076416
2023-04-13,4068.9786,194.5277454299161,275.56095114586964,123.9261,2340.23,289.59005919606415
2023-04-14,4091.9988,195.3730093684802,276.947911590451,123.9297,2350.51,290.3697520804136
2023-04-17,4149.3836,196.16847222787882,278.5648524281596,123.9128,2367.67,289.84120155165397
2023-04-18,4162.032,197.26923909321766,280.60687203527453,123.9464,2371.71,288.3227550422931
2023-04-19,4124.5589,197.33875672671726,283.59275255756387,123.9894,2364.83,291.0649979916975
2023-04-20,4113.0192,198.7207685719278,282.8481470389967,124.0082,2341.42,292.66073458223525
2023-04-21,4032.5672,198.61454289331246,281.7719322636685,124.0314,2301.46,292.7547610387479
2023-04-24,3982.6429,198.56652297337683,282.76055298566735,124.0758,2277.85,290.47179331359604
2023-04-25,3962.6658,197.3646028289905,283.7598560323679,124.0836,2284.69,291.38052576803636
2023-04-26,3959.2323,196.2943664788137,283.9956186252411,124.1075,2276.58,289.93527400860575
2023-04-27,3988.4185,194.36331997365377,283.7974289194561,124.2075,2243.18,285.5462624927111
2023-04-28,4029.0858,191.47666845163243,282.9456536746215,124.2189,2250.58,286.21328128102607
2023-05-04,4030.2471,191.23934315615077,282.28237329794774,124.35,2222.4,288.3463527739392
2023-05-05,4016.8774,192.3914711468639,279.05909766598285,124.4628,2226.38,288.6590271093544
2023-05-08,4062.6624,193.49838598198858,279.5374659128048,124.4811,2268.72,288.9702246156434
2023-05-09,4027.8754,193.78562131882978,278.6417228032767,124.5066,2246.38,290.41867135194934
2023-05-10,3996.8695,193.70992451330864,276.15149294170027,124.5932,2250.21,290.34362532503445
2023-05-11,3990.6637,196.44916814685814,273.56025924947886,124.6966,2209.13,288.9816944608314
2023-05-12,3937.7622,195.47927629963695,271.69920321701,124.689,2183.53,287.22433349233086
2023-05-15,3998.8872,197.17032008633782,270.9944035742749,124.6572,2210.45,285.67902404997085
2023-05-16,3978.2054,197.57483197848816,270.6661169726137,124.6482,2202.47,287.0063004272013
2023-05-17,3960.165,196.8985422712653,270.61053468013137,124.6293,2216.76,287.0813013223167
2023-05-18,3956.0701,197.46910472444696,269.33501028286344,124.6016,2228.78,289.63976550519794
2023-05-19,3944.5403,197.59263631160005,271.0416194982265,124.6202,2218.23,287.41975334579786
2023-05-22,3969.3277,198.59396997171643,272.91544578866495,124.6279,2177.74,286.6561641769336
2023-05-23,3913.1882,199.1686602632755,272.45826575577735,124.6988,2174.67,286.9425681798673
2023-05-24,3859.0935,199.73250263384955,271.6587249021551,124.7041,2157.67,286.05381704603525
2023-05-25,3850.4996,198.50507477450003,269.11326193797703,124.6857,2148.12,287.23438063313137
2023-05-26,3850.9511,198.67756456044233,268.7073714122289,124.6577,2167.0,290.35088502322566
2023-05-29,3833.9416,198.21672223200687,266.04636615552477,124.6615,2178.18,287.5747297546705
2023-05-30,3837.7531,197.41059757283887,265.7666192714285,124.6897,2159.02,286.29816805571573
2023-05-31,3798.5434,197.13105805796727,264.70492953486814,124.7194,2134.04,285.074811442386
2023-06-01,3806.8679,198.86823972287377,265.5442978381542,124.7614,2173.35,286.89359196870674
2023-06-02,3861.8337,201.0417554412463,266.6113101104012,124.7365,2200.04,289.53514411562963
2023-06-05,3844.2492,201.2030764083157,264.6782079351516,124.7562,2205.53,289.98611868278874
2023-06-06,3808.1629,203.9445507209222,264.2064332920353,124.7903,2207.62,288.4530120683571
2023-06-07,3789.3418,202.84073262075825,262.4528185962621,124.8183,2206.06,290.01789316618556
2023-06-08,3820.1867,204.5364281663665,265.4191598608138,124.8324,2223.19,291.6485120339633
2023-06-09,3836.7026,203.37209215550814,266.4079387362327,124.8837,2246.04,293.8382933819777
2023-06-12,3844.4324,201.29907420180135,264.84831971324525,124.9263,2214.51,292.82942942856624
2023-06-13,3864.9074,203.92756945879603,264.7749028999145,125.0545,2236.55,294.45193501845523
2023-06-14,3864.0247,202.7772740099957,265.8544545224796,125.1288,2265.85,294.36368012099143
2023-06-15,3925.4994,200.58561128420143,267.1576047332135,125.0522,2267.65,291.54184812210684
2023-06-16,3963.3509,198.2116323218243,267.9393084036804,124.9348,2304.1,291.392276016521
2023-06-19,3930.9079,196.7479129109059,268.80430810539997,124.816,2290.07,291.3503057760096
2023-06-20,3924.2377,197.31944479619986,269.80151374092577,124.8155,2298.53,292.79083314877494
2023-06-21,3864.0323,196.92903650260826,270.6976350039041,124.847,2293.24,290.5593514490226
2023-06-26,3809.6962,199.1257030715041,271.262121009599,124.8694,2270.71,286.28405297118735
2023-06-27,3845.4334,199.68599122284968,271.3525376704675,124.8389,2288.22,286.78398021630835
2023-06-28,3840.7986,199.67140049051807,270.54260145247343,124.8527,2281.11,289.7973861504943
2023-06-29,3821.8435,201.0317827625153,271.19888571618543,124.8799,2285.75,290.5597317732972
2023-06-30,3842.4516,203.26859097669762,273.453332589802,124.9389,2297.63,289.07118461932623
2023-07-03,3892.8821,201.23766120140232,274.393948277672,124.9657,2326.16,288.0327770136428
2023-07-04,3899.0133,198.05935767028174,272.02439377881007,124.9878,2319.06,289.6799587023681
2023-07-05,3868.8054,198.52586134908998,270.13261926727523,125.0066,2318.71,287.33279753174065
2023-07-06,3842.7547,200.57220447391782,270.80884530997207,125.0235,2339.09,286.66634090612854
2023-07-07,3825.6988,202.14519720183563,271.6436521582202,125.0421,2322.04,286.4551653743503
2023-07-10,3844.3269,201.19036084447202,271.7868213207946,125.0732,2324.27,284.46796022585534
2023-07-11,3869.4861,200.93652682324583,272.73432008844986,125.1151,2348.66,285.3851953970499
2023-07-12,3843.4369,201.61878241491218,271.13798807099806,125.1214,2367.31,285.99878296913886
2023-07-13,3898.4229,199.55946815652993,271.48690374587073,125.1281,2379.98,286.02120257571346
2023-07-14,3899.1027,199.89542704399895,271.11255283681766,125.1042,2400.11,286.3159752323246
2023-07-17,3867.1749,200.5330428700819,268.13769431143174,125.1287,2367.07,284.0153545818624
2023-07-18,3854.9393,198.01872445270197,264.8791581515728,125.162,2387.16,281.91984328903425
2023-07-19,3850.8663,200.45761616656526,265.20213875391335,125.1872,2401.82,281.4564906182437
2023-07-20,3823.6946,203.68261114969766,265.8669660108997,125.2,2422.22,279.4684664665185
2023-07-21,3821.91,204.01782551703533,267.51633591791017,125.2485,2421.18,277.7029648701704
2023-07-24,3805.221,202.9503257312752,267.0142395079834,125.3057,2407.8,276.56145214350045
2023-07-25,3915.1153,204.75514800554544,267.33301451033117,125.138,2438.56,273.3953386803369
2023-07-26,3907.0128,200.265512795178,267.259847172118,125.1378,2459.4,273.2128735486168
2023-07-27,3902.3458,201.9252792569511,264.90966300229894,125.1985,2451.43,271.01600919196255
2023-07-28,3992.7376,200.8900510919869,264.35638894194733,125.1992,2447.58,269.3546393273522
2023-07-31,4014.6301,201.0614379822615,264.9728062012755,125.1604,2446.8,268.5149994260861
2023-08-01,3998.001,199.63409718057554,260.5451574732244,125.186,2472.67,266.29018029234226
2023-08-02,3969.895,201.58719229463387,260.6372722498026,125.2226,2467.22,266.3738278626599
2023-08-03,4004.9839,201.19314522591623,262.5568859375469,125.2727,2410.78,264.09112841731314
2023-08-04,4020.5792,202.6483578590484,261.3448244848875,125.2867,2431.76,260.99623572642446
2023-08-07,3990.1531,201.0007212823285,260.5785260384258,125.3218,2425.23,260.48173518060855
2023-08-08,3979.7322,200.05718995825862,260.81272014388264,125.3376,2408.16,258.9048480129825
2023-08-09,3967.5652,199.48882731660805,258.7102132122385,125.3471,2426.52,259.1910520196463
2023-08-10,3975.7166,199.79802093022982,259.8590457665282,125.3438,2422.46,259.2892818116819
2023-08-11,3884.2538,196.71004177945358,259.48519431094945,125.3609,2433.66,256.7232488675658
2023-08-14,3855.9061,197.54441966382777,261.0816634488219,125.4193,2415.31,256.97825869329034
2023-08-15,3846.5357,196.59052159924738,259.2567033759791,125.5887,2446.84,257.68225299443213
2023-08-16,3818.3338,196.7194464780064,258.07595279038003,125.6607,2426.12,253.9890997323739
2023-08-17,3831.1008,194.11043719582653,258.904627925091,125.6774,2451.57,255.03356529511737
2023-08-18,3784.0038,196.76718900198367,258.611308894352,125.7168,2458.51,256.0839997841895
2023-08-21,3729.555,198.1980002779237,257.38800726005815,125.8138,2491.38,256.25984866788417
2023-08-22,3758.2271,197.26169561960518,259.2900633785261,125.8223,2502.22,256.49686280313625
2023-08-23,3696.6339,195.82014909946136,261.9704394324977,125.8274,2506.98,258.5324269199202
2023-08-24,3723.4293,198.1924531507711,260.2726882548246,125.8227,2501.66,260.89345140407914
2023-08-25,3709.1517,197.48929694343465,260.7762270695953,125.7684,2526.93,258.81517215662575
2023-08-28,3752.6194,196.1793751462496,259.240943210786,125.6866,2514.1,260.39716005670124
2023-08-29,3790.1067,197.5400680551081,261.93259433184863,125.6531,2506.62,260.23868877935286
2023-08-30,3788.5097,198.97394323949476,258.960019774722,125.6489,2542.85,259.2024552577612
2023-08-31,3765.2678,197.9221368295072,259.79071165793215,125.6781,2551.16,258.426798678926
2023-09-01,3791.4912,199.7835247433007,259.59113425261256,125.6087,2587.72,256.0318319630567
2023-09-04,3848.9517,202.67262875360154,258.6156185171243,125.4409,2576.88,255.9221303138906
2023-09-05,3820.3174,202.02034001709328,258.0263078074938,125.4109,2582.68,256.5981974643678
2023-09-06,3812.0283,201.54615596569272,258.58863760901534,125.3072,2600.19,256.5569246440964
2023-09-07,3758.4748,197.20057961621222,259.65937513813356,125.2145,2582.94,254.8374954066071
2023-09-08,3739.9927,198.47216304215115,258.6065803996074,125.1608,2555.88,253.0012740566101
2023-09-11,3767.537,197.54595361105993,256.73593736327575,125.0993,2579.61,251.26044426449968
2023-09-12,3760.6048,198.58620347217578,258.04871993418743,125.1359,2591.93,250.7118066042028
2023-09-13,3736.6513,199.86226932727538,257.72630888099604,125.1734,2586.22,250.94806792507177
2023-09-14,3733.5077,198.21328088968113,256.4614629392995,125.2134,2608.14,251.03945831239608
2023-09-15,3708.7766,199.73108332729475,258.95529759562004,125.1693,2625.6,251.88453187603164
2023-09-18,3727.711,202.42878373109622,259.7614400953512,125.0869,2619.33,251.95203031386166
2023-09-19,3720.5021,202.85199310158566,262.3459168671773,125.061,2603.53,249.62870650859702
2023-09-20,3705.6898,207.0089056221958,264.4666734135132,125.0389,2607.92,248.64710042705403
2023-09-21,3672.4448,207.48573872321083,263.34469160124263,125.057,2567.34,248.074241946877
2023-09-22,3738.9327,209.3766386638436,264.7394399674814,125.0283,2592.98,250.38333860013591
2023-09-25,3714.6037,210.015422353454,264.36428134312183,124.9508,2570.02,248.94250521746636
2023-09-26,3692.8928,209.40150991740012,263.3287806867018,124.8854,2545.29,249.27904323750556
2023-09-27,3700.495,207.79528818424842,263.58700499505227,124.8805,2557.9,248.55949785632933
2023-09-28,3689.5172,208.14556040410915,262.3638100922223,124.9491,2584.31,249.58745423565279
2023-10-09,3684.7272,207.12673367094823,262.4769667794772,125.0532,2516.7,259.032741374525
2023-10-10,3657.1259,205.53664957355596,264.5517376113061,124.9898,2482.3,257.98204256556676
2023-10-11,3667.5483,206.097416274774,266.89964288719807,124.8953,2491.56,258.9849330955156
2023-10-12,3702.3824,208.125420741926,267.810114141611,124.849,2498.37,257.560040131417
2023-10-13,3663.4104,207.85975609144646,266.0071131497437,124.9016,2507.44,256.9817136165429
2023-10-16,3626.5972,207.79204863735674,266.3814651500759,124.8883,2547.41,257.1811004559815
2023-10-17,3639.4018,207.40917252304735,265.20850795357063,124.8352,2531.94,255.36865544499415
2023-10-18,3610.5767,206.09774205697357,266.50627043004033,124.781,2534.27,253.85512538619653
2023-10-19,3533.5445,204.97576405270928,266.75876233886527,124.6746,2540.38,253.73111103856166
2023-10-20,3510.5889,203.06843593695322,269.63600088737775,124.6426,2524.36,255.75232244854348
2023-10-23,3474.2438,201.333149267571,269.6001726411918,124.6593,2507.31,257.7302846533232
2023-10-24,3487.1302,200.84753117437577,268.1599593593984,124.5868,2517.85,255.26619947348706
2023-10-25,3504.4576,200.04936319773518,268.2918141060292,124.61,2523.57,256.2404363049271
2023-10-26,3514.1448,200.39833922624945,267.3733475026729,124.6217,2533.41,255.36424399646523
2023-10-27,3562.3851,199.97309915598223,267.470282781953,124.6047,2544.53,256.32918569148745
2023-10-30,3583.7718,197.66189650150946,269.1048152124024,124.6302,2556.72,255.6833660869824
2023-10-31,3572.5056,198.68536253882212,272.36928965522725,124.6715,2533.81,253.72765946412375
2023-11-01,3571.0268,200.4010141538103,273.49226026346935,124.6823,2530.0,254.50766758290845
2023-11-02,3554.1889,200.82470739300868,272.43512988234323,124.7574,2541.98,253.72182034206335
2023-11-03,3584.1364,201.76328694355786,271.67308904911994,124.7582,2565.38,249.2874197226167
2023-11-06,3632.6084,201.09078469731818,271.66557562913414,124.7735,2563.91,250.24046307655317
2023-11-07,3619.7593,200.5793001039155,270.8396774850058,124.7717,2543.52,249.32787649122236
2023-11-08,3611.0723,198.5064963409553,272.25329640044407,124.7703,2547.27,250.35515862997767
2023-11-09,3612.8263,200.85207460520334,274.8142189568734,124.7966,2536.51,249.16743330655243
2023-11-10,3586.4893,202.57762607690876,271.53799389858887,124.8291,2555.29,249.6645629347257
2023-11-13,3579.4141,203.27053820830528,270.65100798960145,124.8694,2548.73,250.50866850733956
2023-11-14,3582.0584,203.6640856472795,271.3167099119016,124.8864,2561.94,250.16539033740946
2023-11-15,3607.2454,203.70180272554018,270.5049105257719,124.9001,2580.55,249.2946282020196
2023-11-16,3572.3641,205.4371994489929,270.708810702392,124.9689,2578.8,249.56928649347088
2023-11-17,3568.0685,204.97301431838207,270.87063557116073,125.0163,2542.63,249.8170769676343
2023-11-20,3576.3233,205.85102267138575,269.4232219036744,125.0238,2564.37,251.57023854968443
2023-11-21,3581.0674,205.1256567911998,269.69178333337015,125.0296,2551.71,251.35493659447965
2023-11-22,3544.4162,203.54426186651318,272.142901937144,124.9975,2561.36,250.80093916592952
2023-11-23,3561.5204,204.56425204963546,270.8087638067641,124.9163,2532.87,252.1767058786942
2023-11-24,3538.0087,205.17311362323642,272.5736929109585,124.9051,2549.15,252.4392631756229
2023-11-27,3511.9424,204.39696549605858,271.5207066305748,124.8435,2543.42,250.13619062300575
2023-11-28,3518.5232,204.1013571668273,267.1822808056647,124.8673,2531.85,247.74153204538902
2023-11-29,3488.3073,204.23404460012077,267.49641779711175,124.866,2535.55,246.7100644240326
2023-11-30,3496.2028,204.4205030178722,267.5845871102638,124.9128,2556.96,244.29026321148237
2023-12-01,3482.8813,205.02968607571717,264.6391932578401,124.901,2538.53,242.40792794891482
2023-12-04,3460.138,205.22226745415804,266.9377053929043,124.8918,2514.49,243.69171529609224
2023-12-05,3394.2571,204.42187668348103,265.6604694779423,124.8723,2502.18,242.37566199615293
2023-12-06,3399.598,205.2431496629592,268.9553948782957,124.8493,2514.26,240.9920831624201
2023-12-07,3391.2823,206.71502743290705,268.2917999350777,124.8677,2517.49,243.3213995082605
2023-12-08,3399.4618,208.33491204456953,270.4966964900402,124.8934,2547.02,244.39656996971712
2023-12-11,3419.4548,209.84823218675527,269.8662797591245,124.965,2540.94,244.09271629777703
2023-12-12,3426.803,209.97709116243186,270.2713955810138,124.9834,2552.23,244.80260356922852
2023-12-13,3369.605,211.73919184903679,268.12507169657175,125.0773,2489.99,244.53728600067896
2023-12-14,3351.9639,212.83566788274703,268.2120464339616,125.1336,2502.02,243.5407713441311
2023-12-15,3341.5517,212.42360547003193,269.79425972129684,125.2311,2514.32,243.00380459310472
2023-12-18,3329.3657,212.96997996667181,267.5814196139123,125.325,2520.76,242.19076179001001
2023-12-19,3334.0412,212.5467406930391,266.5136658670591,125.3686,2517.26,242.97956012530722
2023-12-20,3297.5022,211.18977705354456,267.49271132052684,125.4179,2534.59,243.27321257249946
2023-12-21,3330.8698,210.58148266895466,267.7250210542022,125.5001,2550.83,243.63026447572372
2023-12-22,3337.2281,209.84246622788564,266.23894148486175,125.612,2563.48,242.77134756657057
2023-12-25,3347.4508,209.27800607524824,266.7678502953768,125.7194,2546.49,243.18350175423777
2023-12-26,3324.7902,211.37450292348893,267.4610169966848,125.7936,2554.62,242.24138141850483
2023-12-27,3336.3572,213.21724903273517,265.5144768389409,125.8607,2573.14,240.94364106118437
2023-12-28,3414.5403,213.66118081844257,266.7171273504267,125.9168,2556.09,244.00874758915592
2023-12-29,3431.1099,214.24120303999547,267.35600584086586,125.9493,2528.38,244.1456722874572
2024-01-02,3386.3522,214.23093280341368,268.03070244051065,125.9646,2550.77,241.58163946888558
2024-01-03,3378.2971,214.2253462426842,267.28546242975534,125.9338,2538.56,240.90903021881934
2024-01-04,3347.0519,215.94476856588355,268.4988532209436,125.9853,2539.29,241.2051190066366
2024-01-05,3329.1114,218.41163828461293,269.2067654207897,126.0728,2518.44,243.44555952117554
2024-01-08,3286.0564,219.196211579918,272.79874453703326,126.0915,2502.85,241.64751447003655
2024-01-09,3292.4994,220.4437595065558,274.9710369061546,126.213,2494.12,240.3591006773473
2024-01-10,3277.129,217.77529081212768,272.26695535473436,126.2148,2491.29,239.8680523716234
2024-01-11,3295.6717,219.39965930615705,272.7373345657523,126.2074,2507.2,237.9954995913277
2024-01-12,3284.1667,220.00116741355004,274.5311970780316,126.1774,2504.74,242.85337504656107
2024-01-15,3280.9195,221.52625041403704,273.7259927041972,126.1819,2493.32,242.9807351155826
2024-01-16,3300.8762,222.50354697623487,272.3437706706062,126.1782,2502.56,244.71764669998242
2024-01-17,3229.082,221.64160297461203,272.47031363154707,126.2049,2485.36,243.3157543183377
2024-01-18,3274.7286,223.25765566708364,272.62686032837786,126.2775,2505.99,245.62689984532406
2024-01-19,3269.7763,224.87981893143404,269.5369370912788,126.3324,2515.5,244.02381330780304
2024-01-22,3218.9016,224.78176213074494,270.7754543611983,126.4475,2508.57,246.8455101410031
2024-01-23,3231.9329,225.6352542624569,269.7367323320393,126.4753,2533.18,247.51422867352906
2024-01-24,3277.1089,226.4001396048935,271.5182398180611,126.5068,2547.32,249.06123562408035
2024-01-25,3342.9189,224.2977545417068,274.12329347697187,126.5599,2549.94,249.59805666514802
2024-01-26,3333.8213,225.15783986055436,275.16951218065094,126.5822,2557.8,249.32905344933704
2024-01-29,3303.9604,226.7158776556629,274.83332356331766,126.638,2557.96,250.39511596427948
2024-01-30,3245.0387,225.54699447670723,273.4281583554342,126.8597,2527.64,250.28096108190257
2024-01-31,3215.3518,224.19252895227814,271.9554424435213,127.0648,2518.66,247.747065516774
2024-02-01,3217.7109,224.42362111650135,273.6447250705291,127.0877,2507.19,250.19917903687673
2024-02-02,3179.6276,222.79672746778826,274.7062785024503,127.0839,2483.15,249.97528683643003
2024-02-05,3200.4218,223.1153126152007,276.7926989620441,127.208,2475.56,251.6531456087037
2024-02-06,3311.6922,223.5648540742223,279.11924908440284,127.0752,2477.55,252.4777774647605
2024-02-07,3343.6303,223.76135588017112,278.0251622534277,127.1075,2477.79,250.92485141282404
2024-02-08,3364.9297,225.3586304111705,276.2050303682952,127.0944,2504.05,251.85370447338943
2024-02-19,3403.8078,222.42615874513677,277.32317269619296,127.1556,2508.11,256.89890421439054
2024-02-20,3410.8542,221.98766681919687,272.98275463447976,127.23,2494.61,256.47530760215824
2024-02-21,3456.8713,222.17830190998717,272.86786565664175,127.2502,2502.37,254.60600239207673
2024-02-22,3486.6747,222.34956855368262,272.3397342365348,127.2924,2516.41,252.05665908537802
2024-02-23,3489.7416,222.4788653630772,272.42060508817883,127.3766,2518.02,255.2884391226187
2024-02-26,3453.3585,221.16537704675406,272.96471238763706,127.4192,2489.47,255.00158329519365
2024-02-27,3494.7874,223.01967668967228,272.3523249795081,127.5156,2521.86,253.83129536571678
2024-02-28,3450.2598,221.8053110225548,270.97166541617696,127.5937,2518.84,251.58121864981604
2024-02-29,3516.0826,221.55267267040477,269.6013152117139,127.7621,2524.89,250.17135680806985
2024-03-01,3537.8038,221.77951767620408,271.9325141217972,127.5886,2522.54,251.75644667862494
2024-03-04,3540.8686,223.35721401984517,273.7495898435264,127.6276,2538.89,249.70205263698145
2024-03-05,3565.5143,223.26584145834317,272.5431612610431,127.6613,2530.19,249.21632804876293
2024-03-06,3551.0481,225.91666530400195,275.4054288607908,127.8552,2533.64,249.0153790080455
2024-03-07,3529.7195,227.04614131005627,276.4490032222751,127.9297,2547.01,246.66471357001942
2024-03-08,3544.9099,228.7368095423356,277.1505234406071,127.9144,2562.25,245.7273302958861
2024-03-11,3589.2635,229.2471586172294,277.4819952429759,127.7984,2525.75,246.11660449763315
2024-03-12,3597.4939,228.56232297975976,275.20757404875434,127.5614,2537.25,245.64230403863522
2024-03-13,3572.361,232.16300443943973,273.2884735848971,127.4974,2529.81,242.23190154672355
2024-03-14,3562.2229,234.4718186642587,274.536215431074,127.4424,2538.24,240.81383799269412
2024-03-15,3569.993,233.59085613434738,273.5763683177473,127.4831,2549.82,239.02273196307843
2024-03-18,3603.528,236.36179521364306,275.56568961016774,127.555,2558.1,240.13739004918824
2024-03-19,3577.6303,234.49823639530615,275.84832501840356,127.6526,2575.28,238.6624994540731
2024-03-20,3585.3838,234.82481646315705,272.38357836708695,127.6322,2577.47,240.0865330535029
2024-03-21,3581.0902,233.56671656968527,273.09160910863335,127.6405,2596.0,240.2778638943116
2024-03-22,3545.0023,232.69019407091852,271.8444169369537,127.6302,2571.76,239.17602335462558
2024-03-25,3525.7634,233.22605878762695,274.145983372744,127.5352,2564.27,241.1521725977344
2024-03-26,3543.7467,232.85651753159095,273.23862108632966,127.5163,2545.21,242.36888268216146
2024-03-27,3502.7866,235.36022547152137,275.3439500874757,127.5813,2524.23,244.24964902092094
2024-03-28,3520.9648,234.981106447304,275.15120180165945,127.6237,2530.35,245.52229572539144
2024-03-29,3537.4843,235.10525441640164,275.7758086822218,127.6763,2534.39,243.62698186723978
2024-04-01,3595.6466,236.9750672557201,275.31778059527755,127.6262,2554.22,245.92326286070315
2024-04-02,3580.6759,234.54287107981307,275.0418196436853,127.6862,2558.69,247.32844559518304
2024-04-03,3567.8031,235.88363062708635,273.8579832239566,127.7748,2571.61,246.8294229247283
2024-04-08,3536.4077,233.91706541663854,273.6509572909605,127.8506,2609.11,244.11740335740123
